,Control 1,Control 2,Control 3,Control 4,Control 5,CML CP 1,CML CP 2,CML CP 3,CML CP 4,CML CP 5,CML BC 1,CML BC 2,CML BC 3,CML BC 4,CML BC 5
ENSG00000008086,3.037616755,5.538501927,3.251970007,2.806472283,11.22382221,3.999977433,3.360514484,29.55518166,7.390245973,0.643246038,1.066140873,0.718472863,2.243542372,2.069894879,2.862159289
ENSG00000008128,408.1127452,342.8836193,309.254416,285.3915029,246.6165867,225.2787291,175.9530917,397.3265148,265.141281,206.3211666,185.686202,234.4616442,145.3628495,138.5104657,148.1167432
ENSG00000008130,193.3353723,153.4956248,136.8206893,142.395058,190.8049776,281.9184095,284.9543948,563.6935858,253.7317784,238.322657,73.38603008,111.4830392,72.82164616,67.44407482,156.1665662
ENSG00000008226,5.539183494,6.473573681,4.203766107,4.076066888,5.535035611,5.039971566,3.446681522,8.342188373,5.186137525,3.537853207,1.243831018,0,0.467404661,0.17249124,5.008778755
ENSG00000008256,20.99529228,21.86629332,21.49472858,11.22588913,31.3652018,4.399975177,6.117859702,8.699710732,5.186137525,14.47303585,1.421521164,2.035673111,19.25707203,2.932351079,4.8298938
ENSG00000008277,6.521941856,3.164858244,6.345307331,3.140576126,2.306264838,10.15994268,7.755033425,6.792924818,3.111682515,14.79465887,1.599211309,13.71085713,10.09594067,5.174737198,8.586477866
ENSG00000008282,10.98902532,14.09800491,13.80104344,12.09455913,15.06759694,28.55983887,29.8999622,19.4253815,11.02054224,16.40277396,31.98422618,44.78480845,27.57687499,32.08337063,13.41637167
ENSG00000008283,9.202191933,9.782289119,7.614368797,10.49086068,14.45259299,6.559962991,1.292505571,1.549263555,2.982029077,0.160811509,30.38501488,20.77584028,32.34440253,14.6617554,14.66856635
ENSG00000008294,69.23979367,50.27808893,44.49646766,42.49800886,52.58283831,42.71975899,34.72531634,136.2160187,79.34790413,149.2330807,20.78974702,50.41284588,52.44280295,8.107088278,20.57176989
ENSG00000008300,4.645766801,0.719285965,2.617439274,4.009246119,2.306264838,8.319953062,3.188180408,0.715044718,0,0.482434528,5.153014219,52.26890077,1.402213983,0.34498248,2.504389378
ENSG00000008311,1.1614417,2.877143858,2.538122932,1.336415373,1.383758903,4.239976079,2.068008913,1.072567077,0.388960314,1.286492075,3.731493055,0.359236431,0.280442797,0.8624562,3.756584066
ENSG00000008324,5.449841825,4.747287366,6.186674647,4.610633037,5.688786601,7.279958929,7.238031197,7.031273057,9.724007859,4.663533773,16.88056382,5.927401119,6.730627117,11.2119306,8.40759291
ENSG00000008382,11.70375867,10.2138607,13.64241076,12.89640835,11.3775732,29.83983165,27.14261699,10.964019,78.44033006,90.21525679,29.318874,17.48283966,21.03320974,32.60084435,43.4690442
ENSG00000008394,14.92005877,7.840217014,14.59420686,11.15906836,10.76256924,100.5594327,132.5249045,78.17822247,96.85111828,105.1707272,9.41757771,28.08031439,86.56334319,12.936843,46.33120349
ENSG00000008405,46.10030134,30.78543929,32.51970007,32.00714818,23.83140333,21.83987679,10.4262116,8.223014253,1.037227505,2.572984151,35.89340939,45.74277227,25.61377542,84.52070758,8.228707955
ENSG00000008438,0.268025008,1.510500526,2.855388299,0.467745381,1.230007914,225.998725,293.0540964,426.1666517,1688.736032,2098.911821,23.27740906,28.20005987,5.889298727,137.4755182,176.917221
ENSG00000008441,5.539183494,4.603430173,3.648551715,5.145199186,4.458778687,34.63980457,15.68240093,4.647790665,8.427473478,5.306779811,33.58343749,33.5287336,34.96186863,19.31901887,14.13191149
ENSG00000008513,82.19433572,99.76496329,108.2668063,91.61127382,86.56180692,47.75973056,53.07889544,62.80476104,58.99231435,49.69075641,46.73250826,70.23072235,74.41082201,66.40912738,37.38695571
ENSG00000008516,6.432600187,9.278788943,4.679664156,6.481614559,31.21145081,82.23953603,38.77516712,189.8443725,71.05008409,39.55963132,1.066140873,18.08156705,2.897908897,7.244632078,36.49253093
ENSG00000008517,144.3761375,177.4478475,186.0761375,236.2114172,221.5551754,6.239964796,11.97721829,12.03658608,19.96662947,17.36764302,3.9091832,19.33889456,0.560885593,455.031891,18.60403538
ENSG00000008710,28.67867583,30.4257963,22.76379005,29.2006759,24.75390926,20.23988581,18.09507799,17.6377697,14.78049195,5.789214339,12.79369047,23.47011352,17.94833898,18.97403639,24.50723891
ENSG00000008838,44.40280962,48.91144559,50.60382596,44.9703773,26.44517014,45.75974184,40.84317604,28.84013695,43.56355521,35.21772056,15.81442295,41.01282592,54.31242159,33.63579179,43.64792915
ENSG00000008853,10.63165864,12.51557578,20.93951419,11.02542683,18.75762068,7.039960283,8.185868615,4.647790665,6.741978782,0.964869057,6.574535382,2.51465502,6.356703388,5.692210918,16.099646
ENSG00000008869,43.77741794,48.40794542,49.41408084,49.71465187,31.67270378,33.75980954,37.31032748,46.23955841,8.816433792,34.57447453,43.17870535,21.85354958,62.72570549,28.46105459,16.45741591
ENSG00000008952,390.333753,294.9072455,303.7022721,362.769953,181.7336692,427.5175881,386.1144975,608.2647065,1116.445756,1055.405936,87.06817128,406.4760222,112.4575614,248.2148943,313.4064421
ENSG00000008988,679.2647114,616.5719289,819.8930235,1079.890442,966.7862201,1449.511822,1306.464631,563.4552375,3475.619716,4578.625296,4602.352458,1258.165728,1676.206595,3066.03179,2145.009502
ENSG00000009307,450.2820131,470.7007352,464.4764966,466.5426067,474.4755527,333.2781198,375.5159518,404.7153102,214.1874798,358.4488545,410.6419262,724.8792459,525.6432816,450.029645,238.0958758
ENSG00000009335,91.21784431,71.49702488,86.37549604,61.14100331,64.57541547,52.71970257,42.5665168,57.0844033,19.96662947,41.16774641,34.29419808,67.71606733,35.52275423,29.66849327,23.97058404
ENSG00000009413,40.47177617,35.74851244,52.5867345,29.66842128,24.44640728,39.03977975,30.67546555,71.26612353,43.43390177,40.36368887,22.92202877,55.86126509,32.62484533,33.98077427,43.64792915
ENSG00000009694,4.288400124,9.206860347,5.393511231,10.08993607,7.226296493,0.319998195,0.689336304,5.720357741,1.944801572,1.447303585,1.776901455,0.059872739,0.186961864,0.51747372,9.480902644
ENSG00000009765,0.714733354,0.575428772,0.793163416,0.267283075,0,0.639996389,0.517002228,1.430089435,11.79846287,5.789214339,0.710760582,1.436945726,1.028290254,0.17249124,0.178884956
ENSG00000009780,28.23196749,20.3557928,20.46361614,19.97940983,25.83016619,13.67992282,11.11554791,16.20768027,11.27984912,4.663533773,14.03752149,9.400019956,9.348093217,9.142035717,12.34306193
ENSG00000009790,572.3227333,475.6638084,566.4773119,506.5014264,655.440467,80.79954416,73.06964827,226.6691755,110.2054224,130.5789457,127.7592146,33.10962443,70.76506566,235.2780513,108.762053
ENSG00000009830,3.037616755,5.68235912,4.283082448,1.603698448,10.91632023,1.999988717,5.859358588,4.886138904,0.907574067,1.447303585,1.776901455,19.15927634,8.974169489,1.897403639,8.944247777
ENSG00000009844,39.31033447,33.37486876,26.96755615,40.76066888,34.1327196,33.59981044,30.3307974,37.89737004,16.85494696,18.01088906,30.74039517,39.5758802,14.67650635,34.32575675,11.62752211
ENSG00000009954,283.5704582,246.4993001,276.1795016,224.2504996,233.0864996,183.4389651,205.2498846,226.9075237,136.7843772,52.42455207,116.3870453,310.0809131,91.5178326,109.7044286,172.0873272
ENSG00000010017,59.23352672,62.9375219,58.93204183,59.6709464,47.81655764,81.0395428,83.58202691,144.0815106,35.78434892,79.60169717,60.9477199,138.6652625,72.3542415,64.68421498,30.76821235
ENSG00000010072,6.075233509,13.59450473,12.69061466,8.152133775,5.996288579,8.799950354,3.877516712,10.84484488,10.50192849,27.98120264,5.330704364,12.69302058,4.30012288,6.899649598,1.967734511
ENSG00000010165,20.36990059,16.47164859,14.59420686,16.8388337,18.60386969,17.19990296,23.0927662,8.938058971,13.48395756,11.57842868,33.93881779,29.75675107,12.61992584,26.56365095,34.70368138
ENSG00000010219,7.23667521,6.977073857,6.900521722,8.152133775,8.917557374,15.1199147,20.50775506,16.92272499,22.94865855,17.36764302,29.14118386,23.88922269,11.31119279,17.42161523,14.66856635
ENSG00000010244,117.1269284,205.4280715,175.289115,193.2456629,185.269942,176.9590017,169.0597287,255.3901383,204.204165,541.6131638,165.9625959,267.032414,115.4489512,157.1395196,113.0552919
ENSG00000010256,74.51095216,61.21123559,59.09067452,58.53499334,56.42661304,108.3193889,141.6586106,107.8525783,328.5418122,453.4884566,74.80755124,97.71230935,116.1967987,109.8769198,150.4422476
ENSG00000010270,12.23980869,15.53657684,16.81506443,12.29502143,13.37633606,23.67986641,17.06107353,15.85015791,12.83569037,52.26374056,21.5005076,31.31344227,32.90528813,45.36519611,11.62752211
ENSG00000010278,9.738241949,19.27686385,12.29403295,14.23282372,7.072545503,100.7994313,32.39880631,34.79884293,15.42875914,7.397329434,4.797633928,12.03442045,34.30750211,5.692210918,38.6391504
ENSG00000010292,81.56894403,94.58610435,74.79531016,81.72180006,67.49668426,134.1592431,215.9345974,140.6254611,120.1887371,53.06779811,39.091832,148.6640099,76.37392159,65.02919746,108.4042831
ENSG00000010295,75.04700218,67.61288067,70.19496234,72.76781706,70.72545503,58.55966963,53.33739656,56.96522918,56.39924558,35.70015509,55.0839451,17.18347597,38.98154872,39.67298519,78.17272557
ENSG00000010310,8.844825256,14.96114806,11.50086954,8.218954544,8.763806385,1.439991876,4.997688207,3.09852711,0.907574067,0,1.9545916,2.454782281,0.093480932,0.68996496,2.146619466
ENSG00000010318,9.291533603,10.64543228,6.979838064,7.884850701,8.456304406,21.0398813,24.29910473,13.22832728,14.39153163,31.67986736,9.062197419,3.293000621,29.3530127,10.00449192,9.659787599
ENSG00000010319,1.072100031,1.294714736,1.189745124,1.804160754,1.383758903,0.879995035,0.517002228,0.238348239,0,0.321623019,4.619943782,4.969437301,0,0.8624562,3.398814155
ENSG00000010322,128.4733204,109.259538,123.8128093,93.01450996,119.7720206,65.19963217,57.55958142,102.608917,40.45187269,59.17863547,47.08788855,60.11222953,83.47847243,81.5883565,81.92930964
ENSG00000010327,37.88086777,29.63458174,43.14808985,42.36436732,28.90518597,1.759990071,3.10201337,3.575223588,3.241335953,2.090549623,105.014876,61.24981156,55.24723091,1.03494744,63.68304417
ENSG00000010361,2.680250078,2.22978649,2.617439274,3.47467997,3.690023741,6.079965699,5.083855245,2.741004751,6.741978782,4.341910755,19.72360615,8.681547093,7.75891737,12.936843,14.4896814
ENSG00000010404,67.81032697,76.17238365,66.62572697,62.67788099,68.72669217,23.11986957,20.1630869,82.70683901,67.80874814,88.28551868,9.062197419,62.44726633,51.78843642,18.97403639,37.38695571
ENSG00000010539,13.22256705,16.54357719,11.73881856,17.10611677,15.22134793,6.719962088,6.20402674,8.818884851,2.982029077,4.824345283,6.396845237,7.843328753,5.234932202,5.692210918,2.683274333
ENSG00000010610,84.60656079,119.9049703,110.7256129,125.4225828,162.9760486,38.63978201,29.2106259,25.86078396,50.69449431,22.99604585,80.67132604,18.68029443,13.92865889,9.487018197,32.91483182
ENSG00000010626,2.41222507,2.877143858,3.41060269,3.274217664,2.767517806,7.19995938,4.222184865,2.145134153,21.91143104,10.2919366,14.74828207,0.83821834,8.319802964,8.107088278,20.75065484
ENSG00000010671,99.70530289,74.73381172,109.7738168,85.33012156,99.16938804,149.9191542,150.0168133,155.5222261,136.3954169,55.64078226,471.7673362,208.7762394,147.2324682,101.7698316,145.9701237
ENSG00000010704,13.04388371,10.42964649,13.24582905,11.62681374,23.06264838,0.319998195,0.603169266,0.715044718,2.593068762,1.286492075,0.710760582,1.137582033,1.589175847,0.17249124,0.178884956
ENSG00000010803,6.075233509,4.459572981,4.600347815,4.744274574,5.227533633,14.71991696,16.11323612,10.12980017,8.038513163,11.41761717,4.442253637,6.346510289,17.57441525,13.97179044,16.45741591
ENSG00000010810,315.3760925,360.4341969,303.2263741,298.6888359,275.5217727,33.83980909,20.33542098,19.54455562,21.26316385,7.558140943,3.198422618,17.84207609,54.0319788,58.3020391,46.33120349
ENSG00000010818,125.2570203,108.3244663,99.62132509,110.5883721,145.1409338,10.47994088,11.5463831,16.92272499,2.593068762,1.929738113,9.595267855,27.60133248,22.62238559,43.46779247,5.366548666
ENSG00000011007,62.80719349,51.86051805,52.34878548,63.01198484,52.7365893,40.23977298,38.77516712,49.33808552,29.04237014,8.201386981,45.13329695,105.5556381,31.22263135,24.49375607,31.12598226
ENSG00000011009,10.36363363,13.23486175,7.852317822,13.4309745,10.45506727,17.7598998,19.81841875,18.35281442,40.84083301,19.77981566,18.47977513,14.66882095,17.66789618,20.00898383,29.69490262
ENSG00000011021,13.57993373,11.65243263,13.80104344,11.49317221,16.29760486,8.879949902,11.46021606,9.891451928,15.68806601,16.40277396,4.086873346,12.99238427,16.82656779,5.519719678,10.37532742
ENSG00000011028,1.608150047,1.366643333,1.031112441,0.801849224,0.615003957,8.239953513,2.67117818,0.715044718,2.982029077,6.110837358,6.396845237,13.47136618,5.60885593,6.382175878,18.42515042
ENSG00000011052,0.446708346,0,0,0.601386918,0,0.239998646,1.809507799,1.191741196,5.056484087,4.181099245,12.61600033,3.891728007,1.402213983,5.347228438,2.683274333
ENSG00000011105,5.092475148,7.264788243,4.996929523,7.483926089,2.460015827,5.039971566,1.809507799,0.834218837,0,0.482434528,2.309971891,8.3821834,0.84132839,1.03494744,2.504389378
ENSG00000011132,11.43573366,11.58050403,12.45266564,10.95860606,14.14509101,10.31994178,11.37404902,9.17640721,13.09499725,8.040575471,7.107605819,8.202565184,5.234932202,12.0743868,8.586477866
ENSG00000011143,5.181816817,4.171858595,6.583256355,7.550746857,4.612529676,8.159953964,12.75272163,2.741004751,6.353018468,3.216230189,8.706817128,4.071346223,5.889298727,7.589614558,9.123132733
ENSG00000011198,3.394983432,4.747287366,2.379490249,4.343349962,4.458778687,15.75991109,13.95906016,23.35812744,43.30424833,193.9386804,7.285295964,4.909564563,6.45018432,3.794807279,6.439858399
ENSG00000011201,0.536050016,0.647357368,0.793163416,1.00231153,0.153750989,1.519991425,0.689336304,0,0,0,0.888450727,6.28663755,1.121771186,1.55242116,1.788849555
ENSG00000011243,179.7554385,141.5554778,164.9779906,134.2429242,169.1260881,124.1592995,120.6338533,170.0614687,201.7407497,144.569547,257.4730208,188.1800173,222.2041758,234.2431039,224.5006192
ENSG00000011258,36.54074273,37.90637033,30.93337324,32.14078972,41.05151412,28.07984158,25.07460807,23.00060509,8.427473478,6.754083396,39.091832,21.07520398,33.93357838,33.80828303,13.95302653
ENSG00000011260,44.93885964,37.47479876,32.04380202,45.23766037,33.97896861,40.23977298,43.68668829,35.15636529,31.11682515,40.20287736,68.58839615,49.69437301,35.05534957,57.09460042,36.31364597
ENSG00000011275,96.04229445,111.5612531,99.54200875,99.83022836,84.71679505,43.27975583,49.63221392,54.58174678,33.83954735,28.46363717,13.32676091,61.3096843,32.62484533,44.15775743,25.22277873
ENSG00000011295,21.35265895,20.71543578,25.1432803,22.25131596,18.14261673,26.87984835,27.14261699,15.49263555,7.908859725,6.432460377,21.67819775,22.15291327,46.92742795,37.43059907,27.19051324
ENSG00000011304,97.02505281,121.7031852,90.42062946,108.9846737,99.630641,107.9193912,133.7312431,84.25610257,94.77666327,201.6576328,128.1145949,190.2156904,149.0086059,122.1237979,124.1461591
ENSG00000011376,6.164575179,6.689359471,5.790092939,9.354907611,8.456304406,13.91992147,10.68471272,5.720357741,7.260592535,2.572984151,12.43831018,11.25607485,14.58302542,16.55915904,11.44863715
ENSG00000011405,30.01880087,44.09222963,39.73748716,37.15234737,44.28028489,5.359969761,9.7368753,8.699710732,14.00257132,36.02177811,9.239887565,14.18983904,11.87207839,24.66624731,4.472123889
ENSG00000011422,18.58306721,15.32079105,29.74362811,16.50472986,19.68012662,53.27969941,55.40540547,234.0579709,186.0526837,432.7437719,9.950648146,46.94022704,15.05043008,14.6617554,81.21376982
ENSG00000011426,1.072100031,1.366643333,2.776071957,0.534566149,0.461252968,34.79980367,36.53482413,29.07848519,21.39281729,29.75012924,10.66140873,46.40137239,16.2656822,10.3494744,20.57176989
ENSG00000011451,21.17397561,18.55757789,16.73574808,29.26749667,18.29636772,14.87991605,19.4737506,20.14042621,13.35430413,15.75952792,13.50445106,27.90069617,26.7355466,18.97403639,14.84745131
ENSG00000011454,46.27898468,45.02730138,52.03152011,50.24921802,44.89528885,28.87983707,22.14492878,35.15636529,8.816433792,12.06086321,11.01678902,32.93000621,66.8388665,12.59186052,32.37817695
ENSG00000011478,2.501566739,2.085929297,2.300173907,2.004623059,3.382521762,5.919966602,7.582699349,5.720357741,12.31707662,19.29738113,6.752225528,14.07009356,8.693726692,6.727158358,11.09086724
ENSG00000011485,54.49841825,78.04252716,78.6818109,69.29313709,54.88910315,58.95966737,75.56849237,51.48321967,61.45572967,41.16774641,44.9556068,289.4248183,92.82656565,59.1644953,105.8998937
ENSG00000011523,24.39027571,25.60658034,26.01576006,22.91952365,21.21763651,8.959949451,14.99306462,11.44071548,11.02054224,16.08115094,18.30208498,14.84843917,36.27060168,25.01122979,12.16417698
ENSG00000011566,6.700625194,6.401645085,5.155562206,4.677453805,9.532561331,2.159987814,2.068008913,2.025960033,1.166880943,0.321623019,5.330704364,8.561801616,15.89175847,7.934597038,1.073309733
ENSG00000011590,3.484325101,2.733286665,2.93470464,3.741963044,4.151276708,0.399997743,0.172334076,0.11917412,0.259306876,0,0,1.25732751,0,0,0
ENSG00000011600,144.4654792,156.9481975,141.4210371,231.2666803,164.3598075,333.0381211,239.975201,443.327725,1779.104478,2714.498279,160.6318915,59.51350214,76.56088345,90.38540973,303.0311147
ENSG00000011638,4.377741794,3.956072805,3.807184398,5.612944566,3.228770773,8.559951708,6.548694892,5.243661263,11.40950255,8.683821509,2.665352182,3.412746099,6.263222456,6.727158358,2.146619466
ENSG00000012048,5.360500155,8.919145961,6.345307331,3.675142276,7.072545503,35.11980187,44.20369052,41.71094186,57.8254334,45.18803415,20.25667658,36.22300684,18.6027055,12.936843,35.4192212
