,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000106714,125.7390901,4.534331116,1.07487566,4.218470363,2.46E-05,6.14E-06,RPL31
ENSG00000174748,16892.41655,1.798424447,0.426539233,4.216316596,2.48E-05,6.14E-06,SLIRP
ENSG00000120053,79.82274724,1.234486661,0.292811429,4.215978409,2.49E-05,6.19E-06,SRSF12
ENSG00000077312,704.8725861,1.682257084,0.399186287,4.214215613,2.51E-05,6.29E-06,APOBEC3B
ENSG00000163344,241.6732034,1.475079782,0.350180603,4.212340061,2.53E-05,6.30E-06,WASH9P
ENSG00000084754,3654.7648,1.244866666,0.295583144,4.211561766,2.54E-05,6.42E-06,GHRL
ENSG00000071082,8310.821246,1.856741345,0.440971234,4.210572488,2.55E-05,6.45E-06,NIT2
ENSG00000119705,461.8955514,2.443845566,0.580456316,4.210214443,2.55E-05,6.50E-06,GNA15
ENSG00000154548,16.13805204,5.012565985,1.191039259,4.208564871,2.57E-05,6.57E-06,FABP5
ENSG00000179750,54.77328478,2.202803272,0.524120582,4.202855884,2.64E-05,6.59E-06,CENPX
ENSG00000279457,310.951867,1.183648381,0.281635981,4.202759815,2.64E-05,6.60E-06,SLC18A2
ENSG00000157017,32.61911221,3.055288898,0.727045015,4.202338005,2.64E-05,6.64E-06,CNTNAP3C
ENSG00000114021,244.7276791,1.728048926,0.411512409,4.199263223,2.68E-05,6.65E-06,HPDL
ENSG00000060558,819.6308819,2.740985407,0.652748961,4.199141739,2.68E-05,6.65E-06,QPRT
ENSG00000164687,271.158976,2.465483441,0.587208909,4.198647877,2.69E-05,6.67E-06,ZNRD2
ENSG00000169689,192.6035004,1.723997476,0.410610884,4.198616123,2.69E-05,6.68E-06,RPL36AP37
ENSG00000165646,113.4809927,3.259663116,0.776987868,4.195256128,2.73E-05,6.82E-06,DPM3
ENSG00000283378,72.8575112,7.600655267,1.814395408,4.189084271,2.80E-05,6.82E-06,C20orf203
ENSG00000186603,11.9193916,4.171366343,0.996143893,4.187513843,2.82E-05,6.83E-06,CHRNA7
ENSG00000103485,41.0072779,1.540308539,0.368042977,4.185132266,2.85E-05,6.85E-06,CST7
ENSG00000173465,84.04543539,2.148039759,0.513249899,4.185173275,2.85E-05,6.86E-06,ZCRB1
ENSG00000244398,15889.03487,1.530422426,0.36576209,4.184201881,2.86E-05,6.92E-06,FDFT1
ENSG00000179085,70.73807376,2.094464,0.50104333,4.180205335,2.91E-05,6.95E-06,TRAPPC2B
ENSG00000198547,19.6439615,5.186000405,1.241861916,4.175987956,2.97E-05,7.01E-06,NDUFS8
ENSG00000175344,27.26715056,3.924474778,0.940683085,4.171941478,3.02E-05,7.09E-06,NTPCR
ENSG00000077984,1609.659967,3.038652849,0.72878275,4.16949063,3.05E-05,7.15E-06,H4C5
ENSG00000139168,1938.973641,1.154706434,0.277070575,4.167553465,3.08E-05,7.15E-06,KRT13
ENSG00000079459,1176.609345,1.476429846,0.354420957,4.165752101,3.10E-05,7.19E-06,PRDX6
ENSG00000256060,39.13300328,2.003890212,0.481203749,4.16432793,3.12E-05,7.19E-06,HBA1
ENSG00000110717,281.1251934,1.778895539,0.427222231,4.163864631,3.13E-05,7.26E-06,KIT
ENSG00000135778,257.169256,1.816602262,0.436315526,4.163505886,3.13E-05,7.26E-06,ARHGEF37
ENSG00000276966,18.41266743,2.682301938,0.644253071,4.163429028,3.14E-05,7.38E-06,MDH2
ENSG00000171401,15.73325134,7.293633427,1.753817379,4.15871887,3.20E-05,7.40E-06,LIPE-AS1
ENSG00000117592,1095.096122,1.325354953,0.318716008,4.158419778,3.20E-05,7.40E-06,RBM42
ENSG00000206172,1666.814193,3.141938001,0.755906277,4.156517942,3.23E-05,7.40E-06,SLC19A1
ENSG00000157404,91.58468066,3.147071955,0.758219685,4.15060703,3.32E-05,7.41E-06,NSUN7
ENSG00000183111,12.6784413,3.555626547,0.857054255,4.148659814,3.34E-05,7.41E-06,PDLIM7
ENSG00000146701,792.4410663,1.613990666,0.389307697,4.145796958,3.39E-05,7.51E-06,SPAG4
ENSG00000213904,68.45909411,2.361607599,0.569737859,4.145077535,3.40E-05,7.57E-06,SELENOH
ENSG00000126254,705.4204062,1.602182261,0.386640258,4.143857832,3.42E-05,7.57E-06,PIGZ
ENSG00000173638,148.4612923,1.735547429,0.418867288,4.143430338,3.42E-05,7.58E-06,NCAPH2
ENSG00000179299,16.33711169,2.954402017,0.713036616,4.14340856,3.42E-05,7.73E-06,DPP10
ENSG00000196923,763.2430873,2.138316675,0.516131024,4.142972568,3.43E-05,7.75E-06,SPACA6
ENSG00000061656,17.32061859,3.633505831,0.877422653,4.141112401,3.46E-05,7.82E-06,NDUFC1
ENSG00000211450,585.6188822,1.288381387,0.311184487,4.140249402,3.47E-05,7.89E-06,MGMT
ENSG00000119227,15.58317351,2.605367665,0.629666398,4.137695254,3.51E-05,7.96E-06,PLIN3
ENSG00000025770,256.2194425,1.665128637,0.402476961,4.13720237,3.52E-05,7.96E-06,HPRT1
ENSG00000175497,12.74343619,6.984996334,1.69023716,4.132553998,3.59E-05,8.10E-06,CNPY2
ENSG00000182310,24.58089713,2.452102898,0.593411234,4.132215165,3.59E-05,8.11E-06,ANKLE1
ENSG00000109390,92.29491712,1.729035936,0.418473449,4.131769747,3.60E-05,8.15E-06,TMLHE-AS1
ENSG00000170430,217.8273637,1.780473897,0.431028552,4.130756275,3.62E-05,8.19E-06,SAMD11
ENSG00000105355,590.7018422,1.73560368,0.420292256,4.1295162,3.64E-05,8.20E-06,RPS3AP20
ENSG00000165704,505.3080694,1.645285924,0.398465862,4.129051139,3.64E-05,8.22E-06,NDUFB7
ENSG00000257727,486.5183809,1.37873731,0.334038309,4.127482599,3.67E-05,8.28E-06,SLC25A37
ENSG00000160117,75.55197449,2.63764043,0.639320294,4.125694827,3.70E-05,8.35E-06,RPS11
ENSG00000224533,41.66813737,2.925247937,0.709100331,4.125294843,3.70E-05,8.42E-06,RBFOX2
ENSG00000187634,5.132013308,5.687667803,1.378867445,4.124883667,3.71E-05,8.47E-06,NXN
ENSG00000213757,118.4045698,3.045079368,0.738713321,4.122139512,3.75E-05,8.54E-06,ACOT11
ENSG00000099795,434.5027546,1.801404046,0.437056615,4.12167208,3.76E-05,8.56E-06,JMJD6
ENSG00000147454,899.8229218,1.645561946,0.399327679,4.120831165,3.78E-05,8.63E-06,FAM209A
ENSG00000142534,23130.6775,1.675271846,0.406681419,4.119371494,3.80E-05,8.80E-06,FXN
ENSG00000277564,7.665038551,6.259422704,1.519984728,4.118082628,3.82E-05,8.91E-06,PA2G4
ENSG00000167693,43.24369349,3.568969447,0.867019077,4.116367843,3.85E-05,9.00E-06,STEAP3
ENSG00000162390,51.58591724,2.520933599,0.612456804,4.116100238,3.85E-05,9.01E-06,ETV6
ENSG00000070495,780.1024862,2.05602939,0.499549217,4.115769421,3.86E-05,9.02E-06,NSDHL
ENSG00000124103,50.81945809,2.822993673,0.685966667,4.115351091,3.87E-05,9.03E-06,PSMB6
ENSG00000165060,157.2591857,1.774794022,0.431276033,4.115215977,3.87E-05,9.03E-06,DEFB1
ENSG00000170515,1814.816805,1.018151551,0.247423137,4.115021584,3.87E-05,9.09E-06,GGCT
ENSG00000115107,145.3934141,2.179054929,0.52979699,4.112999827,3.91E-05,9.09E-06,MMAB
ENSG00000139083,577.6221036,1.575245358,0.383053719,4.112335368,3.92E-05,9.10E-06,CDK5
ENSG00000147383,79.70841752,1.390879549,0.338214803,4.112414767,3.92E-05,9.10E-06,UBBP4
ENSG00000142507,342.6428979,1.398797053,0.340193355,4.111770653,3.93E-05,9.14E-06,TTC7B
ENSG00000164825,39.46093915,8.622086393,2.098904294,4.107898782,3.99E-05,9.24E-06,RPL36
ENSG00000006625,436.1610496,1.80588192,0.439717229,4.10691645,4.01E-05,9.33E-06,ATP5F1C
ENSG00000139428,134.2814009,1.808686574,0.440428997,4.10664735,4.01E-05,9.37E-06,NDUFA3
ENSG00000164885,67.72677637,1.359465313,0.331097682,4.105934245,4.03E-05,9.47E-06,TMEM38A
ENSG00000263563,46.89725067,2.200633296,0.535958685,4.10597562,4.03E-05,9.50E-06,ETHE1
ENSG00000165914,216.3225295,2.045664801,0.498358739,4.104803708,4.05E-05,9.57E-06,GLA
ENSG00000130255,4738.02714,1.900316182,0.463047887,4.103930146,4.06E-05,9.57E-06,RPS19
ENSG00000165629,561.4347166,1.410006999,0.343713587,4.102273096,4.09E-05,9.74E-06,GTF2A2
ENSG00000273642,73.72479889,2.011801309,0.490511673,4.101434118,4.11E-05,9.75E-06,ZNF433-AS1
ENSG00000072954,75.95360645,3.596471577,0.877009341,4.100836111,4.12E-05,9.98E-06,PSMB2
ENSG00000105755,139.5439984,2.291962124,0.558966172,4.10035927,4.13E-05,1.01E-05,CPNE7
ENSG00000102393,190.5165468,2.078276681,0.507252121,4.097127634,4.18E-05,1.01E-05,ZEB1-AS1
ENSG00000105372,4855.167531,1.790591247,0.43732198,4.094446038,4.23E-05,1.02E-05,DDX11
ENSG00000140307,331.532935,2.137176422,0.522037084,4.093916867,4.24E-05,1.04E-05,IGFBP7
ENSG00000219665,102.4703076,1.353044306,0.330518944,4.093696691,4.25E-05,1.05E-05,TIMM23
ENSG00000126067,265.2036363,1.246255195,0.304769716,4.089170049,4.33E-05,1.07E-05,PSMD8
ENSG00000178773,54.15330856,5.600832882,1.369932898,4.088399431,4.34E-05,1.08E-05,CINP
ENSG00000237036,43.93342223,2.083236843,0.509732042,4.086925429,4.37E-05,1.10E-05,UBL7-DT
ENSG00000013573,557.4042072,1.420130494,0.347544121,4.08618765,4.39E-05,1.11E-05,LOC102724908
ENSG00000163453,433.7308235,2.395086972,0.586137374,4.086221212,4.38E-05,1.11E-05,QPCT
ENSG00000265354,139.9706554,1.582418834,0.387237516,4.086429562,4.38E-05,1.11E-05,CSRNP1
ENSG00000099341,1165.111629,1.579216716,0.38661491,4.084727917,4.41E-05,1.12E-05,EIF3K
ENSG00000100865,152.6776014,1.732510387,0.424159329,4.084574523,4.42E-05,1.15E-05,RXFP1
ENSG00000247240,36.88358446,1.558739754,0.381608502,4.084656782,4.41E-05,1.15E-05,SPATC1L
ENSG00000266976,94.84860597,3.098958464,0.75878516,4.084105262,4.42E-05,1.16E-05,PARVB
ENSG00000115828,329.7434672,2.168303095,0.531000171,4.08343201,4.44E-05,1.18E-05,RNASEH2B
ENSG00000144655,331.763853,1.910814671,0.468073085,4.082299824,4.46E-05,1.18E-05,LOC100289361
ENSG00000282986,2311.453927,1.419425248,0.347959477,4.079283195,4.52E-05,1.21E-05,RPP40
ENSG00000171509,9.014416189,5.320364304,1.304276438,4.079169223,4.52E-05,1.22E-05,EMC10
ENSG00000274679,74.02468735,1.917889611,0.470434674,4.076845775,4.57E-05,1.23E-05,GLUL
ENSG00000188677,478.4399385,1.37171257,0.336543117,4.075889535,4.58E-05,1.26E-05,CNTROB
ENSG00000136104,639.2316305,1.609961902,0.395243675,4.073340076,4.63E-05,1.26E-05,NXT1
ENSG00000268129,11.3031386,3.057812211,0.750719553,4.073175127,4.64E-05,1.28E-05,CENPL
ENSG00000124787,31.74811787,2.608493111,0.64052349,4.072439424,4.65E-05,1.28E-05,FNDC10
ENSG00000161671,886.9874291,1.329386515,0.326432974,4.072463932,4.65E-05,1.29E-05,G6PD
ENSG00000135821,2662.954191,1.72278232,0.423045801,4.072330509,4.65E-05,1.30E-05,ROBO4
ENSG00000170037,621.2399807,1.252890987,0.30769116,4.071910898,4.66E-05,1.30E-05,PXDN
ENSG00000132661,72.46795411,1.354344517,0.332674529,4.071079685,4.68E-05,1.31E-05,COX7A2L
ENSG00000120334,117.4795605,1.971530386,0.484297754,4.07090549,4.68E-05,1.32E-05,MLF2
ENSG00000228594,27.60541496,2.557628114,0.628362666,4.070305659,4.70E-05,1.32E-05,DRG1
ENSG00000160211,1453.429812,2.14452255,0.526961227,4.069602162,4.71E-05,1.32E-05,LINC00570
ENSG00000154133,20.45261229,7.091691107,1.742872591,4.068967029,4.72E-05,1.35E-05,LOC441239
ENSG00000130508,56.66757368,3.861522572,0.949542093,4.066720793,4.77E-05,1.35E-05,MPZ
ENSG00000115944,992.4354238,2.076007814,0.51059348,4.065872155,4.79E-05,1.36E-05,SNHG19
ENSG00000089693,548.4464383,1.458450274,0.35873404,4.065547487,4.79E-05,1.36E-05,EXOSC5
ENSG00000185721,240.3945696,1.351649057,0.33249463,4.065175596,4.80E-05,1.36E-05,PARD3B
ENSG00000274005,2798.869905,1.925176367,0.473716502,4.063984178,4.82E-05,1.36E-05,DNAJC9
ENSG00000224177,7.274243159,6.169003707,1.518169035,4.06344983,4.84E-05,1.37E-05,QDPR
ENSG00000189316,5.427501902,5.738256936,1.412321881,4.062995139,4.84E-05,1.38E-05,NTNG2
ENSG00000158887,68.86575933,2.628686472,0.647035291,4.062663212,4.85E-05,1.40E-05,SCAND1
ENSG00000260260,16.77069662,3.225201418,0.794093174,4.061489915,4.88E-05,1.40E-05,PSMC3
ENSG00000077348,87.73620117,1.624575242,0.400078906,4.060637087,4.89E-05,1.40E-05,ME3
ENSG00000116117,44.68866352,4.150468169,1.022099741,4.060727151,4.89E-05,1.40E-05,ARMC9
ENSG00000213551,589.9541379,1.312744853,0.323297844,4.060481307,4.90E-05,1.43E-05,PARL
ENSG00000151552,143.0177214,1.461159514,0.359912456,4.059763671,4.91E-05,1.43E-05,CHPT1
ENSG00000196358,281.1897549,2.726481387,0.671598644,4.059688643,4.91E-05,1.43E-05,SAPCD2
ENSG00000171222,246.297952,2.077770601,0.51183036,4.059490732,4.92E-05,1.46E-05,MANF
ENSG00000165916,776.4656667,1.426313361,0.351368027,4.0593146,4.92E-05,1.46E-05,SLC39A11
ENSG00000151376,81.52658847,2.961458121,0.729743855,4.05821591,4.94E-05,1.46E-05,AOX1
ENSG00000135931,29.7494644,2.653436302,0.65407902,4.05675189,4.98E-05,1.47E-05,LRR1
ENSG00000175193,302.515933,1.345490791,0.331956371,4.053215745,5.05E-05,1.48E-05,ADAM15
ENSG00000111666,228.5455872,1.712698168,0.422743323,4.051390233,5.09E-05,1.48E-05,CITED2
ENSG00000186193,102.851605,2.314610538,0.571285362,4.051583837,5.09E-05,1.49E-05,DDN
ENSG00000145050,668.497048,1.485323673,0.366639833,4.051179218,5.10E-05,1.49E-05,ANKRD10
ENSG00000133195,130.1819103,1.632287817,0.403016256,4.050178603,5.12E-05,1.49E-05,CLEC3B
ENSG00000138356,13.35276877,4.880721959,1.205834705,4.047587897,5.17E-05,1.49E-05,SFXN5
ENSG00000165501,87.62754552,1.677438184,0.414444639,4.04743608,5.18E-05,1.49E-05,PCBD1
ENSG00000143537,444.2643579,1.85815237,0.459124463,4.047164814,5.18E-05,1.50E-05,FLOT1
ENSG00000164442,913.5707163,2.050307897,0.506735682,4.046109182,5.21E-05,1.51E-05,MRPL48
ENSG00000181418,8.136040048,4.704419654,1.162741871,4.045970797,5.21E-05,1.51E-05,WASH6P
ENSG00000088448,1135.228674,1.050828177,0.259786988,4.044960779,5.23E-05,1.51E-05,CRACR2B
ENSG00000163815,43.5439229,3.215993764,0.795500908,4.042727963,5.28E-05,1.52E-05,DDAH1
ENSG00000144040,311.7504654,2.017473302,0.499090811,4.042297032,5.29E-05,1.52E-05,LINC01366
ENSG00000166228,34.58792892,1.718623998,0.425167021,4.042232614,5.29E-05,1.52E-05,MDH1
ENSG00000206379,607.1002062,1.700493199,0.420702839,4.042029292,5.30E-05,1.53E-05,COL16A1
ENSG00000175581,476.7713394,1.686207111,0.417256894,4.041172559,5.32E-05,1.53E-05,ANXA11
ENSG00000182484,1225.906762,1.502579767,0.371818032,4.041169702,5.32E-05,1.56E-05,PPP1R1B
ENSG00000177685,143.1233723,2.879418927,0.713227362,4.037168341,5.41E-05,1.57E-05,RPS2P5
ENSG00000153904,10.13109995,4.345905487,1.07775124,4.032382729,5.52E-05,1.57E-05,ANP32E
ENSG00000235172,9.896692994,3.604653265,0.893940462,4.032319172,5.52E-05,1.60E-05,EPHX1
ENSG00000014641,358.6161331,1.261920247,0.313034983,4.031243522,5.55E-05,1.60E-05,LPCAT2
ENSG00000084636,4.065071894,5.347921843,1.326633692,4.031197062,5.55E-05,1.60E-05,SLC25A33
ENSG00000122359,3953.592748,2.070575742,0.513850446,4.029529913,5.59E-05,1.61E-05,RNF139-DT
ENSG00000131771,9.41642493,6.549755777,1.62563328,4.029048776,5.60E-05,1.61E-05,TUBB2A
ENSG00000240342,3106.435328,1.841544577,0.45729926,4.027001002,5.65E-05,1.61E-05,PFDN6
ENSG00000143401,2050.32132,1.220936952,0.303241351,4.0262878,5.67E-05,1.62E-05,CDC42BPA
ENSG00000143819,70.86010479,2.168309356,0.538768994,4.02456225,5.71E-05,1.62E-05,FZD5
ENSG00000087253,525.108523,2.12984494,0.529480354,4.022519295,5.76E-05,1.62E-05,TXNL4A
ENSG00000171612,64.01745243,1.95633262,0.48667513,4.019791645,5.82E-05,1.64E-05,CD38
ENSG00000245149,45.57898611,2.301167919,0.572670054,4.018313693,5.86E-05,1.64E-05,FKBP9
ENSG00000137267,38.35183968,2.162756123,0.538366292,4.017257681,5.89E-05,1.64E-05,EVA1B
ENSG00000204220,339.2197092,1.751206868,0.436202217,4.014667514,5.95E-05,1.65E-05,AATK
ENSG00000143776,138.2040888,2.938083329,0.732365053,4.011774344,6.03E-05,1.66E-05,NDUFAF5
ENSG00000163251,36.80839537,3.379557569,0.84263851,4.010684926,6.05E-05,1.67E-05,RPSA
ENSG00000141759,766.4352538,1.698264635,0.423562023,4.009482769,6.09E-05,1.67E-05,AKR1E2
ENSG00000004468,455.931714,1.368865322,0.341619025,4.006993823,6.15E-05,1.67E-05,VSIG10
ENSG00000122642,98.10846322,2.236334854,0.558247637,4.005990721,6.18E-05,1.69E-05,NREP
ENSG00000142694,102.5287655,2.20675322,0.550856182,4.0060424,6.17E-05,1.71E-05,AURKAIP1
ENSG00000181409,138.1269288,2.234068742,0.55800611,4.003663581,6.24E-05,1.71E-05,SLC22A20P
ENSG00000101247,145.1580409,1.276275132,0.318844063,4.002819191,6.26E-05,1.72E-05,CSTA
ENSG00000168028,7134.577966,1.519112468,0.379623976,4.001624138,6.29E-05,1.73E-05,LINC01551
ENSG00000165568,9.348375476,2.521362907,0.63041227,3.999546056,6.35E-05,1.73E-05,NOL12
ENSG00000176834,41.19463339,2.507470031,0.62697115,3.999338776,6.35E-05,1.73E-05,SLC39A8
ENSG00000134986,415.7911859,1.876389729,0.469209045,3.999048504,6.36E-05,1.73E-05,DOK1
ENSG00000175756,855.5224856,1.519663208,0.380102756,3.998032595,6.39E-05,1.74E-05,TWIST2
ENSG00000197847,21.88315958,3.371566492,0.843623742,3.996528693,6.43E-05,1.75E-05,COPE
ENSG00000121552,476.3933064,2.345254859,0.586863609,3.996251978,6.44E-05,1.75E-05,PRDX2
ENSG00000186960,145.1600898,4.17818649,1.046310523,3.993256685,6.52E-05,1.78E-05,CTHRC1
ENSG00000273899,402.8573691,1.12535439,0.281840556,3.992875996,6.53E-05,1.78E-05,UQCR10
ENSG00000138821,280.6702326,1.88009855,0.470917326,3.992417447,6.54E-05,1.81E-05,ABHD12B
ENSG00000115325,354.4930286,1.446017607,0.362265327,3.991598146,6.56E-05,1.81E-05,RAB34
ENSG00000233608,7.105104147,5.546469857,1.389566345,3.991511363,6.57E-05,1.81E-05,SOX12
ENSG00000105669,783.275664,1.711054728,0.428796172,3.990368473,6.60E-05,1.81E-05,GADD45GIP1
ENSG00000167815,561.2350674,2.122238199,0.531968257,3.989407583,6.62E-05,1.83E-05,SAMD13
ENSG00000164932,4.538310369,5.480256794,1.375129477,3.985266033,6.74E-05,1.85E-05,RARA-AS1
ENSG00000184076,88.59869695,1.955855185,0.490779196,3.98520394,6.74E-05,1.86E-05,EPHB4
ENSG00000131969,9.190179557,4.425785337,1.111202415,3.982879516,6.81E-05,1.86E-05,RPS14
ENSG00000109113,180.6469433,1.997854365,0.501818114,3.98123206,6.86E-05,1.86E-05,POLA2
ENSG00000177732,194.6240047,2.205811563,0.55409396,3.980934139,6.86E-05,1.86E-05,CES3
ENSG00000179271,995.1185158,1.773596326,0.445803619,3.978425144,6.94E-05,1.86E-05,GYG2
ENSG00000203943,9.96322208,4.61643098,1.160808504,3.976910029,6.98E-05,1.87E-05,PSMB4
ENSG00000265666,25.50901214,1.72933949,0.435027903,3.975238089,7.03E-05,1.88E-05,TIAM1-AS1
ENSG00000100320,27.77474387,2.919872367,0.734931927,3.972983429,7.10E-05,1.91E-05,B4GALT5
ENSG00000196411,147.5777523,1.632274576,0.410917973,3.972263765,7.12E-05,1.91E-05,ANKRD13B
ENSG00000164587,4874.439914,1.812859464,0.456903032,3.967711608,7.26E-05,1.92E-05,GPX3
ENSG00000014138,191.521883,1.338605109,0.33741124,3.967280732,7.27E-05,1.94E-05,UBAC1
ENSG00000172828,21.04280088,2.812220502,0.70900942,3.966407813,7.30E-05,1.95E-05,FAM234A
ENSG00000056998,7.565688446,6.225876516,1.569983509,3.965568096,7.32E-05,1.96E-05,SLC25A11
ENSG00000159377,431.6578419,1.061578993,0.267811256,3.963907296,7.37E-05,1.96E-05,PIN1
ENSG00000237594,4.077413031,5.332837222,1.34544012,3.96363773,7.38E-05,1.96E-05,BAG1
ENSG00000158470,467.7164759,1.857269227,0.468762589,3.962067943,7.43E-05,1.99E-05,SSR3
ENSG00000198720,22.34647973,1.980343922,0.499950219,3.961082218,7.46E-05,2.00E-05,NECTIN1
ENSG00000211445,22.5112179,3.274302013,0.82723756,3.958115747,7.55E-05,2.01E-05,RPL12
ENSG00000130560,546.1846342,1.338474213,0.338251615,3.957037168,7.59E-05,2.01E-05,TMEM208
ENSG00000167930,165.6141932,1.007620021,0.254725171,3.955714384,7.63E-05,2.02E-05,MRPL16
ENSG00000108528,256.6009534,1.585279977,0.40085309,3.954765512,7.66E-05,2.08E-05,UBB
ENSG00000127445,535.0437272,1.379127639,0.348731475,3.954697919,7.66E-05,2.08E-05,ADD2
ENSG00000107262,1437.940627,1.389747582,0.351577404,3.95289221,7.72E-05,2.09E-05,LOC642361
ENSG00000114850,946.5199339,1.281579648,0.324223186,3.952769889,7.73E-05,2.11E-05,RPL41
ENSG00000110400,133.8462714,2.4083916,0.609673456,3.950297617,7.81E-05,2.12E-05,BCL2A1
ENSG00000197958,10466.67047,1.505328947,0.38116352,3.949299622,7.84E-05,2.13E-05,C1QTNF4
ENSG00000168701,135.8680828,1.60488178,0.406410887,3.94891434,7.85E-05,2.15E-05,TPSAB1
ENSG00000166902,790.2007053,1.275052609,0.323059549,3.946803661,7.92E-05,2.17E-05,MAGIX
ENSG00000170315,5765.444716,1.559641591,0.395179656,3.946664681,7.92E-05,2.17E-05,EIF2AK4
ENSG00000075340,201.1330564,2.786593589,0.706163703,3.94610142,7.94E-05,2.18E-05,SLC37A4
ENSG00000272447,47.14974431,1.530793562,0.388054802,3.944787061,7.99E-05,2.22E-05,ESPN
ENSG00000229117,10602.40491,1.859550801,0.47174124,3.941887297,8.08E-05,2.22E-05,RPS7
ENSG00000140379,800.968204,2.368368299,0.601501744,3.937425489,8.24E-05,2.24E-05,PRR15
ENSG00000172247,9.451906586,4.521371668,1.148621194,3.936347065,8.27E-05,2.24E-05,MAMDC2
ENSG00000172236,36.68679837,4.974658881,1.264563608,3.933893755,8.36E-05,2.26E-05,KRTCAP2
ENSG00000269313,33.31117042,2.466666207,0.627161906,3.933061273,8.39E-05,2.26E-05,SLC6A9
ENSG00000128829,561.6369367,1.258331166,0.320000219,3.932282206,8.41E-05,2.27E-05,GBE1
ENSG00000137700,99.36872873,1.826788449,0.464631692,3.931691442,8.44E-05,2.31E-05,HEXA
ENSG00000187017,20.54967653,3.373441607,0.85803333,3.931597398,8.44E-05,2.32E-05,H2BC18
ENSG00000171863,7936.774993,1.561596948,0.397290169,3.930620667,8.47E-05,2.35E-05,TOMM6
ENSG00000176532,10.52218131,4.671170405,1.1889458,3.928833764,8.54E-05,2.35E-05,TIMM50
ENSG00000165072,7.627048002,6.254490884,1.592317587,3.927916727,8.57E-05,2.35E-05,ZDHHC19
ENSG00000163463,249.5223968,1.589967709,0.404853525,3.927266552,8.59E-05,2.36E-05,LSM5
ENSG00000196517,7.279738229,6.18121545,1.574283477,3.926367481,8.62E-05,2.36E-05,COMMD4
ENSG00000114480,289.9117436,1.829429181,0.466091985,3.925038918,8.67E-05,2.36E-05,EIF3EP3
ENSG00000213614,920.0492134,1.797485581,0.457996517,3.924670849,8.68E-05,2.38E-05,SNHG5
ENSG00000203814,62.88348799,2.515422282,0.640952028,3.924509433,8.69E-05,2.39E-05,FAM27E3
ENSG00000214736,232.214973,1.40622799,0.358346448,3.924213565,8.70E-05,2.39E-05,FKBP1A
ENSG00000105197,253.1317496,1.619090713,0.412722736,3.922950134,8.75E-05,2.39E-05,CENPO
ENSG00000163958,14.58039951,4.930263811,1.257161868,3.921741454,8.79E-05,2.44E-05,DCXR
ENSG00000106355,763.5621071,2.071726742,0.528699914,3.918530504,8.91E-05,2.44E-05,RMRP
ENSG00000140365,192.7763727,1.536308552,0.392173087,3.917424738,8.95E-05,2.44E-05,SRI
ENSG00000277998,34.71113007,8.435448589,2.153335644,3.917386781,8.95E-05,2.44E-05,MRPS24
ENSG00000203875,2311.995308,2.529954875,0.645900996,3.916939116,8.97E-05,2.47E-05,NDUFAF8
ENSG00000274026,35.18856225,4.06063002,1.03719031,3.915028881,9.04E-05,2.51E-05,FBXW4P1
